"stop_id","stop_name","stop_lat","stop_lon","location_type","parent_station","zone_id","wheelchair_boarding","the_geom","the_geom_2272"
"22146","Wyoming Av & Whitaker Av",40.02032,-75.113878,NULL,NULL,1,1,"0101000020E6100000F86EF3C649C752C034BA83D899024440","0101000020E0080000F86EF3C649C752C034BA83D899024440"
"22147","Spruce St & 41st St",39.952125,-75.205462,NULL,NULL,1,1,"0101000020E610000087A4164A26CD52C01D5A643BDFF94340","0101000020E008000087A4164A26CD52C01D5A643BDFF94340"
"22148","Wyoming Av & D St ",40.020612,-75.116111,NULL,NULL,1,1,"0101000020E61000002DEDD45C6EC752C0DCF3FC69A3024440","0101000020E00800002DEDD45C6EC752C0DCF3FC69A3024440"
"22149","Wyoming Av & C St ",40.020867,-75.118202,NULL,NULL,1,1,"0101000020E610000098141F9F90C752C0674815C5AB024440","0101000020E008000098141F9F90C752C0674815C5AB024440"
"22150","Wyoming Av & B St ",40.021131,-75.120388,NULL,NULL,1,1,"0101000020E61000002DB5DE6FB4C752C044F7AC6BB4024440","0101000020E00800002DB5DE6FB4C752C044F7AC6BB4024440"
"22151","Spruce St & 42nd St",39.952288,-75.206796,NULL,NULL,1,1,"0101000020E6100000643C4A253CCD52C0C72FBC92E4F94340","0101000020E0080000643C4A253CCD52C0C72FBC92E4F94340"
"22152","Wyoming Av & A St ",40.021368,-75.122325,NULL,NULL,1,1,"0101000020E6100000ED9E3C2CD4C752C02997C62FBC024440","0101000020E0080000ED9E3C2CD4C752C02997C62FBC024440"
"22153","Wyoming Av & Front St ",40.021613,-75.124263,NULL,NULL,1,1,"0101000020E61000009546CCECF3C752C09015FC36C4024440","0101000020E00800009546CCECF3C752C09015FC36C4024440"
"22154","Spruce St & 43rd St",39.952551,-75.209145,NULL,NULL,1,1,"0101000020E6100000CEC7B5A162CD52C0D462F030EDF94340","0101000020E0080000CEC7B5A162CD52C0D462F030EDF94340"
"22155","Wyoming Av & Rising Sun Av ",40.021759,-75.12548,NULL,NULL,1,1,"0101000020E6100000551344DD07C852C064B2B8FFC8024440","0101000020E0080000551344DD07C852C064B2B8FFC8024440"
"22156","Spruce St & 44th St",39.952714,-75.210432,NULL,NULL,1,1,"0101000020E61000000A82C7B777CD52C07E384888F2F94340","0101000020E00800000A82C7B777CD52C07E384888F2F94340"
"22157","Wyoming Av & 2nd St ",40.022087,-75.128209,NULL,NULL,1,1,"0101000020E61000006283859334C852C058552FBFD3024440","0101000020E00800006283859334C852C058552FBFD3024440"
"22158","Spruce St & 45th St",39.952913,-75.212061,NULL,NULL,1,1,"0101000020E610000074F04C6892CD52C075779D0DF9F94340","0101000020E008000074F04C6892CD52C075779D0DF9F94340"
"22159","Wyoming Av & 3rd St ",40.022378,-75.130548,NULL,NULL,1,1,"0101000020E6100000BAA3FFE55AC852C030134548DD024440","0101000020E0080000BAA3FFE55AC852C030134548DD024440"
"22160","Spruce St & 46th St",39.953166,-75.214044,NULL,NULL,1,1,"0101000020E6100000ECF99AE5B2CD52C05FD4EE5701FA4340","0101000020E0080000ECF99AE5B2CD52C05FD4EE5701FA4340"
"22161","Spruce St & 51st St",39.954388,-75.223902,NULL,NULL,1,1,"0101000020E610000093E00D6954CE52C0F1D8CF6229FA4340","0101000020E008000093E00D6954CE52C0F1D8CF6229FA4340"
"22162","5th St & Roosevelt Blvd ",40.023447,-75.133286,NULL,NULL,1,1,"0101000020E6100000F0C000C287C852C03B18B14F00034440","0101000020E0080000F0C000C287C852C03B18B14F00034440"
"22163","Spruce St & 53rd St",39.954885,-75.227856,NULL,NULL,1,1,"0101000020E6100000A20C553195CE52C07138F3AB39FA4340","0101000020E0080000A20C553195CE52C07138F3AB39FA4340"
"22165","Spruce St & 54th St",39.955102,-75.229662,NULL,NULL,1,1,"0101000020E610000093C83EC8B2CE52C00E2C47C840FA4340","0101000020E008000093C83EC8B2CE52C00E2C47C840FA4340"
"22166","Spruce St & 55th St",39.955382,-75.231823,NULL,NULL,1,1,"0101000020E61000007BDD2230D6CE52C0F29716F549FA4340","0101000020E00800007BDD2230D6CE52C0F29716F549FA4340"
"22167","Spruce St & 56th St",39.955644,-75.233771,NULL,NULL,1,1,"0101000020E610000035F0A31AF6CE52C02F4FE78A52FA4340","0101000020E008000035F0A31AF6CE52C02F4FE78A52FA4340"
"22168","Spruce St & 57th St",39.955879,-75.235801,NULL,NULL,1,1,"0101000020E61000004DD7135D17CF52C073F7393E5AFA4340","0101000020E00800004DD7135D17CF52C073F7393E5AFA4340"
"22169","Spruce St & 58th St",39.956141,-75.237761,NULL,NULL,1,1,"0101000020E6100000EAD0E97937CF52C0B0AE0AD462FA4340","0101000020E0080000EAD0E97937CF52C0B0AE0AD462FA4340"
"22170","Spruce St & 59th St",39.956376,-75.239744,NULL,NULL,1,1,"0101000020E610000062DA37F757CF52C0F3565D876AFA4340","0101000020E008000062DA37F757CF52C0F3565D876AFA4340"
"22171","Spruce St & 61st St",39.956873,-75.243711,NULL,NULL,1,1,"0101000020E61000003BAB05F698CF52C074B680D07AFA4340","0101000020E00800003BAB05F698CF52C074B680D07AFA4340"
"22172","Spruce St & 62nd St",39.957099,-75.245706,NULL,NULL,1,1,"0101000020E6100000959BA8A5B9CF52C06404543882FA4340","0101000020E0080000959BA8A5B9CF52C06404543882FA4340"
"22173","Wyoming Av & 7th St - FS",40.02326,-75.13733,NULL,NULL,1,1,"0101000020E61000009FB0C403CAC852C009A7052FFA024440","0101000020E00800009FB0C403CAC852C009A7052FFA024440"
"22174","Wyoming Av & 9th St ",40.023505,-75.139244,NULL,NULL,1,1,"0101000020E6100000838AAA5FE9C852C070253B3602034440","0101000020E0080000838AAA5FE9C852C070253B3602034440"
"22175","Spruce St & 63rd St",39.957343,-75.247737,NULL,NULL,1,1,"0101000020E610000096404AECDACF52C0FB0626378AFA4340","0101000020E008000096404AECDACF52C0FB0626378AFA4340"
"22176","Wyoming Av & 10th St ",40.023697,-75.140862,NULL,NULL,1,1,"0101000020E6100000F2CF0CE203C952C0B401D88008034440","0101000020E0080000F2CF0CE203C952C0B401D88008034440"
"22177","Wyoming Av & 11th St ",40.023896,-75.142422,NULL,NULL,1,1,"0101000020E6100000C70E2A711DC952C0AB402D060F034440","0101000020E0080000C70E2A711DC952C0AB402D060F034440"
"22178","Wyoming Av & 12th St ",40.024114,-75.144005,NULL,NULL,1,1,"0101000020E6100000795DBF6037C952C018B0E42A16034440","0101000020E0080000795DBF6037C952C018B0E42A16034440"
"22179","Wyoming Av & 13th St ",40.024314,-75.145576,NULL,NULL,1,1,"0101000020E610000048C5FF1D51C952C0DF6A9DB81C034440","0101000020E008000048C5FF1D51C952C0DF6A9DB81C034440"
"22180","Marshall Rd & Church Ln",39.956829,-75.250254,NULL,NULL,1,1,"0101000020E61000005D6C5A2904D052C0A46E675F79FA4340","0101000020E00800005D6C5A2904D052C0A46E675F79FA4340"
"22181","Marshall Rd & Harrison Av",39.954443,-75.254653,NULL,NULL,1,1,"0101000020E610000003B5183C4CD052C0B4722F302BFA4340","0101000020E008000003B5183C4CD052C0B4722F302BFA4340"
"22182","Marshall Rd & Rocklyn Rd",39.954599,-75.25718,NULL,NULL,1,1,"0101000020E6100000DC4B1AA375D052C0ACE5CE4C30FA4340","0101000020E0080000DC4B1AA375D052C0ACE5CE4C30FA4340"
"22183","Marshall Rd & 69th St",39.953922,-75.258386,NULL,NULL,1,1,"0101000020E6100000A2EF6E6589D052C0AB77B81D1AFA4340","0101000020E0080000A2EF6E6589D052C0AB77B81D1AFA4340"
"22184","Marshall Rd & Millbank Rd - FS",39.953514,-75.260135,NULL,NULL,1,1,"0101000020E6100000E162450DA6D052C09A232BBF0CFA4340","0101000020E0080000E162450DA6D052C09A232BBF0CFA4340"
"22185","Wyoming Av & Old York Rd",40.024496,-75.146829,NULL,NULL,1,1,"0101000020E6100000AE4676A565C952C0007157AF22034440","0101000020E0080000AE4676A565C952C0007157AF22034440"
"22186","Marshall Rd & Grace Rd - FS",39.953124,-75.262497,NULL,NULL,1,1,"0101000020E6100000149337C0CCD052C030849CF7FFF94340","0101000020E0080000149337C0CCD052C030849CF7FFF94340"
"22187","Marshall Rd & Long Ln - FS",39.952537,-75.263928,NULL,NULL,1,1,"0101000020E6100000EB1F4432E4D052C06F9D7FBBECF94340","0101000020E0080000EB1F4432E4D052C06F9D7FBBECF94340"
"22190","Spruce St & 47th St",39.953411,-75.216028,NULL,NULL,1,1,"0101000020E61000004CC11A67D3CD52C0C652245F09FA4340","0101000020E00800004CC11A67D3CD52C0C652245F09FA4340"
"22191","Spruce St & 48th St",39.953664,-75.218023,NULL,NULL,1,1,"0101000020E6100000A7B1BD16F4CD52C0B0AF75A911FA4340","0101000020E0080000A7B1BD16F4CD52C0B0AF75A911FA4340"
"22192","Spruce St & 49th St",39.95389,-75.21997,NULL,NULL,1,1,"0101000020E610000079060DFD13CE52C0A0FD481119FA4340","0101000020E008000079060DFD13CE52C0A0FD481119FA4340"
"22193","Spruce St & 50th St",39.954135,-75.221942,NULL,NULL,1,1,"0101000020E6100000F7E6374C34CE52C0077C7E1821FA4340","0101000020E0080000F7E6374C34CE52C0077C7E1821FA4340"
"22194","Wyoming Av & Broad St - FS",40.024686,-75.148412,NULL,NULL,1,1,"0101000020E61000005F950B957FC952C0A4552DE928034440","0101000020E00800005F950B957FC952C0A4552DE928034440"
"22195","Wyoming Av & 15th St",40.024805,-75.149416,NULL,NULL,1,1,"0101000020E6100000F25F200890C952C07EE36BCF2C034440","0101000020E0080000F25F200890C952C07EE36BCF2C034440"
"22196","Wyoming Av & 16th St",40.025558,-75.150844,NULL,NULL,1,1,"0101000020E610000010B3976DA7C952C059130B7C45034440","0101000020E008000010B3976DA7C952C059130B7C45034440"
"22197","16th St & Courtland St",40.023489,-75.151537,NULL,NULL,1,1,"0101000020E610000093C83EC8B2C952C06A6803B001034440","0101000020E008000093C83EC8B2C952C06A6803B001034440"
"22198","Courtland St & 17th St ",40.023634,-75.152943,NULL,NULL,1,1,"0101000020E6100000BCC96FD1C9C952C06E895C7006034440","0101000020E0080000BCC96FD1C9C952C06E895C7006034440"
