"dist_name","stop_id","stop_name","stop_lat","stop_lon","the_geom"
"Upper North","18480","Nedro Av & Wister St - FS",40.0437,-75.157891,"0101000020E61000004C55DAE21ACA52C0E86A2BF697054440"
"Upper North","18481","Nedro Av & 21st St ",40.04366,-75.156011,"0101000020E61000003EB48F15FCC952C05A12A0A696054440"
"Upper North","18482","Nedro Av & Kemble Av ",40.043603,-75.154427,"0101000020E6100000A4A7C821E2C952C0F58079C894054440"
"Upper North","18483","Nedro Av & 19th St ",40.043563,-75.152169,"0101000020E6100000C39D0B23BDC952C06728EE7893054440"
"Upper North","18484","Nedro Av & Ogontz Av ",40.043629,-75.150016,"0101000020E61000001C78B5DC99C952C01F1494A295054440"
"Upper North","18485","Nedro Av & 17th St ",40.043475,-75.148776,"0101000020E6100000809BC58B85C952C0C898BB9690054440"
"Upper North","18486","Nedro Av & 16th St ",40.043266,-75.147192,"0101000020E6100000E78EFE976BC952C0AE8383BD89054440"
"Upper North","18487","Nedro Av & 15th St ",40.043094,-75.145927,"0101000020E61000009E2633DE56C952C0B153AC1A84054440"
"Upper North","18488","Nedro Av & Old York Rd",40.042948,-75.144568,"0101000020E61000001503249A40C952C0DDB6EF517F054440"
"Upper North","18562","5th St & Roosevelt Blvd - FS",40.024357,-75.133081,"0101000020E610000004AE2B6684C852C0DF3653211E034440"
"Upper North","18563","5th St & Rockland St ",40.025695,-75.132769,"0101000020E61000000C3B8C497FC852C0DA5548F949034440"
"Upper North","18564","5th St & Ruscomb St ",40.027176,-75.132443,"0101000020E6100000626534F279C852C0389ECF807A034440"
"Upper North","18565","5th St & Lindley Av ",40.028701,-75.13213,"0101000020E6100000833463D174C852C0662E7079AC034440"
"Upper North","18566","5th St & Duncannon Av ",40.030235,-75.131792,"0101000020E6100000F777B6476FC852C0E71890BDDE034440"
"Upper North","18567","5th St & Fisher Av ",40.031755,-75.131455,"0101000020E610000053793BC269C852C0033E3F8C10044440"
"Upper North","18568","5th St & Somerville Av ",40.033295,-75.131129,"0101000020E6100000A9A3E36A64C852C0670FB40243044440"
"Upper North","18569","5th St & Tabor Rd ",40.034651,-75.130816,"0101000020E6100000C972124A5FC852C008E3A7716F044440"
"Upper North","18570","5th St & Olney Av ",40.036346,-75.130454,"0101000020E610000079E8BB5B59C852C093AB58FCA6044440"
"Upper North","18571","5th St & Chew Av ",40.037889,-75.130117,"0101000020E6100000D5E940D653C852C067F0F78BD9044440"
"Upper North","18572","5th St & Nedro Av ",40.040958,-75.12943,"0101000020E6100000C347C49448C852C03A419B1C3E054440"
"Upper North","18573","5th St & Champlost Av ",40.042483,-75.129104,"0101000020E610000019726C3D43C852C067D13B1570054440"
"Upper North","18574","5th St & Spencer St ",40.043991,-75.128779,"0101000020E6100000575A46EA3DC852C0BF28417FA1054440"
"Upper North","19060","Nedro Av & 15th St",40.043146,-75.145431,"0101000020E6100000C634D3BD4EC952C0037AE1CE85054440"
"Upper North","19061","Nedro Av & 16th St",40.043364,-75.146967,"0101000020E6100000D7A546E867C952C070E998F38C054440"
"Upper North","19062","Stenton Av & Washington Ln - FS",40.059711,-75.165636,"0101000020E610000094C2BCC799CA52C0111B2C9CA4074440"
"Upper North","19064","Old York Rd & Grange Av - FS",40.041724,-75.144337,"0101000020E610000093A641D13CC952C0AABA473657054440"
"Upper North","20606","Ogontz Av & Olney Av - MBNS",40.039668,-75.15073,"0101000020E6100000AB21718FA5C952C04F594DD713054440"
"Upper North","20608","Mt Airy Av & Stenton Av",40.06916,-75.181617,"0101000020E610000073D9E89C9FCB52C07E18213CDA084440"
"Upper North","20965","Fern Rock Transportation Center - BSL",40.04185,-75.136757,"0101000020E6100000F19F6EA0C0C852C036AB3E575B054440"
"Upper North","21191","Broad St & Olney Av - MBNS layover",40.03844,-75.144563,"0101000020E61000008C4D2B8540C952C0DB6D179AEB044440"
"Upper North","21193","Nedro Av & 11th St",40.042158,-75.138719,"0101000020E61000005D15A8C5E0C852C0E4A1EF6E65054440"
"Upper North","21220","Cheltenham Av & Ogontz Av ",40.074352,-75.158851,"0101000020E6100000F67B629D2ACA52C03332C85D84094440"
"Upper North","21221","Old York Rd & Stenton Av",40.048786,-75.144971,"0101000020E610000094F7713447C952C05740A19E3E064440"
"Upper North","21530","Old York Rd & 66th Av ",40.05375,-75.141805,"0101000020E6100000325A475513C952C07B14AE47E1064440"
"Upper North","21534","11th St & Nedro Av - FS",40.041436,-75.139313,"0101000020E610000017BA1281EAC852C043705CC64D054440"
"Upper North","21620","Washington Ln & Stenton Av ",40.059666,-75.165459,"0101000020E61000000C7558E196CA52C07157AF22A3074440"
"Upper North","21624","Godfrey Av & 2nd St ",40.045058,-75.123442,"0101000020E6100000FB3C4679E6C752C02A36E675C4054440"
"Upper North","21955","Cheltenham Av & Roumfort Rd ",40.08365,-75.174894,"0101000020E610000010919A7631CB52C0BB270F0BB50A4440"
"Upper North","22062","15th St & Courtland St ",40.023074,-75.149837,"0101000020E6100000C5AEEDED96C952C0A7B1BD16F4024440"
"Upper North","22063","15th St & Belfield Av ",40.024555,-75.149524,"0101000020E6100000E57D1CCD91C952C005FA449E24034440"
"Upper North","22064","Wyoming Av & Old York Rd ",40.024389,-75.147018,"0101000020E6100000187B2FBE68C952C0EAB0C22D1F034440"
"Upper North","22065","Wyoming Av & 13th St ",40.024217,-75.145801,"0101000020E610000058AEB7CD54C952C0ED80EB8A19034440"
"Upper North","22066","Wyoming Av & 12th St ",40.024017,-75.144218,"0101000020E6100000A65F22DE3AC952C026C632FD12034440"
"Upper North","22067","Wyoming Av & 11th St ",40.023799,-75.142647,"0101000020E6100000D7F7E12021C952C0B8567BD80B034440"
"Upper North","22068","Wyoming Av & 10th St ",40.023599,-75.141087,"0101000020E610000002B9C49107C952C0F19BC24A05034440"
"Upper North","22069","Wyoming Av & 9th St ",40.023408,-75.139469,"0101000020E61000009373620FEDC852C07E3B8908FF024440"
"Upper North","22071","Wyoming Av & Roosevelt Blvd ",40.023135,-75.137271,"0101000020E61000001CEC4D0CC9C852C04D327216F6024440"
"Upper North","22173","Wyoming Av & 7th St - FS",40.02326,-75.13733,"0101000020E61000009FB0C403CAC852C009A7052FFA024440"
"Upper North","22174","Wyoming Av & 9th St ",40.023505,-75.139244,"0101000020E6100000838AAA5FE9C852C070253B3602034440"
"Upper North","22176","Wyoming Av & 10th St ",40.023697,-75.140862,"0101000020E6100000F2CF0CE203C952C0B401D88008034440"
"Upper North","22177","Wyoming Av & 11th St ",40.023896,-75.142422,"0101000020E6100000C70E2A711DC952C0AB402D060F034440"
"Upper North","22178","Wyoming Av & 12th St ",40.024114,-75.144005,"0101000020E6100000795DBF6037C952C018B0E42A16034440"
"Upper North","22179","Wyoming Av & 13th St ",40.024314,-75.145576,"0101000020E610000048C5FF1D51C952C0DF6A9DB81C034440"
"Upper North","22185","Wyoming Av & Old York Rd",40.024496,-75.146829,"0101000020E6100000AE4676A565C952C0007157AF22034440"
"Upper North","22194","Wyoming Av & Broad St - FS",40.024686,-75.148412,"0101000020E61000005F950B957FC952C0A4552DE928034440"
"Upper North","22195","Wyoming Av & 15th St",40.024805,-75.149416,"0101000020E6100000F25F200890C952C07EE36BCF2C034440"
"Upper North","22196","Wyoming Av & 16th St",40.025558,-75.150844,"0101000020E610000010B3976DA7C952C059130B7C45034440"
"Upper North","22197","16th St & Courtland St",40.023489,-75.151537,"0101000020E610000093C83EC8B2C952C06A6803B001034440"
"Upper North","22198","Courtland St & 17th St ",40.023634,-75.152943,"0101000020E6100000BCC96FD1C9C952C06E895C7006034440"
"Upper North","22199","Courtland St & 18th St",40.023816,-75.154491,"0101000020E6100000AF21382EE3C952C08E8F16670C034440"
"Upper North","22201","Courtland St & 19th St ",40.024052,-75.156074,"0101000020E61000006170CD1DFDC952C0A2B3CC2214034440"
"Upper North","22202","Windrum Av & 20th St - MBNS",40.023841,-75.157836,"0101000020E61000006A882AFC19CA52C0E7A6CD380D034440"
"Upper North","22203","Windrum Av & Germantown Av ",40.022916,-75.158998,"0101000020E61000004888F2052DCA52C00F4757E9EE024440"
"Upper North","22406","Roosevelt Blvd & 9th St",40.020643,-75.140425,"0101000020E61000009CA223B9FCC852C017F2086EA4024440"
"Upper North","22723","5th St & Chelten Av - FS",40.047372,-75.128032,"0101000020E6100000DB3521AD31C852C0815F234910064440"
"Upper North","22724","5th St & 64th Av",40.048915,-75.127694,"0101000020E61000004F7974232CC852C055A4C2D842064440"
"Upper North","22725","5th St & 65th Av",40.050119,-75.127417,"0101000020E610000015FDA19927C852C041F4A44C6A064440"
"Upper North","22726","5th St & 66th Av",40.051645,-75.127079,"0101000020E61000008940F50F22C852C03F00A94D9C064440"
"Upper North","22727","5th St & Oak Ln",40.053857,-75.126597,"0101000020E610000064B14D2A1AC852C091D442C9E4064440"
"Upper North","22831","Oak Ln Rd & 5th St",40.054132,-75.126442,"0101000020E6100000D0B52FA017C852C063D520CCED064440"
"Upper North","22832","5th St & 67th Av",40.053385,-75.126859,"0101000020E6100000020D36751EC852C0698CD651D5064440"
"Upper North","22833","5th St & 66th Av",40.051815,-75.127209,"0101000020E610000070B0373124C852C09B38B9DFA1064440"
"Upper North","22834","5th St & 65th Av",40.050289,-75.127546,"0101000020E610000014AFB2B629C852C09D2CB5DE6F064440"
"Upper North","22835","5th St & 64th Av",40.049005,-75.127835,"0101000020E61000003012DA722EC852C0952BBCCB45064440"
"Upper North","22836","5th St & Chelten Av",40.047265,-75.128221,"0101000020E6100000446ADAC534C852C06B9F8EC70C064440"
"Upper North","23046","Roosevelt Blvd & Rising Sun Av",40.026248,-75.121548,"0101000020E61000003B394371C7C752C0EFCA2E185C034440"
"Upper North","23047","Roosevelt Blvd & Front St",40.026002,-75.123204,"0101000020E610000021AF0793E2C752C0B7D0950854034440"
"Upper North","23300","Roosevelt Blvd & Bingham St",40.027302,-75.114533,"0101000020E61000000454388254C752C0C58EC6A17E034440"
"Upper North","23302","Roosevelt Blvd & B St",40.02659,-75.119312,"0101000020E61000004D81CCCEA2C752C04833164D67034440"
"Upper North","23303","Roosevelt Blvd & 4th St",40.024734,-75.130491,"0101000020E6100000085BECF659C852C0B58CD47B2A034440"
"Upper North","23304","Roosevelt Blvd & 10th St",40.020953,-75.1413,"0101000020E610000030BB270F0BC952C065E08096AE024440"
"Upper North","23307","Roosevelt Blvd & Courtland St",40.021691,-75.138329,"0101000020E6100000A8C5E061DAC852C00BCF4BC5C6024440"
"Upper North","23418","Champlost St & 11th St",40.043781,-75.138014,"0101000020E6100000F818AC38D5C852C0D597A59D9A054440"
"Upper North","23419","11th St & Spencer St",40.045146,-75.137808,"0101000020E61000002448A5D8D1C852C0CAC51858C7054440"
"Upper North","23420","11th St & Godfrey Av",40.046537,-75.137507,"0101000020E610000026FE28EACCC852C0E886A6ECF4054440"
"Upper North","23421","11th St & Medary Av",40.048287,-75.13757,"0101000020E610000049BA66F2CDC852C036E9B6442E064440"
"Upper North","23422","11th St & Chelten Av",40.049473,-75.1374,"0101000020E61000001B9E5E29CBC852C07B849A2155064440"
"Upper North","23423","11th St & 65th Av",40.051329,-75.136979,"0101000020E6100000484F9143C4C852C00F2BDCF291064440"
"Upper North","23424","11th St & 66th Av",40.05289,-75.136629,"0101000020E6100000DAAB8F87BEC852C089247A19C5064440"
"Upper North","23425","11th St & Oak Ln",40.054844,-75.136207,"0101000020E61000001F9F909DB7C852C0E030D12005074440"
"Upper North","23426","11th St & 69th Av",40.057217,-75.135677,"0101000020E6100000717495EEAEC852C03BE3FBE252074440"
"Upper North","23427","69th Av & 12th St",40.057407,-75.136741,"0101000020E61000006EC1525DC0C852C0DEC7D11C59074440"
"Upper North","23428","12th St & Lakeside Av",40.058486,-75.136594,"0101000020E61000001CB5C2F4BDC852C00EA320787C074440"
"Upper North","23429","70th Av & 12th St",40.059191,-75.136308,"0101000020E6100000B98B3045B9C852C0D89B189293074440"
"Upper North","23430","70th Av & Cheltenham Av",40.059755,-75.133514,"0101000020E6100000B9E34D7E8BC852C0E162450DA6074440"
"Upper North","23572","12th St & Lakeside Av - FS",40.058594,-75.136854,"0101000020E6100000EA944737C2C852C0F4DE180280074440"
"Upper North","23573","12th St & 69th Av",40.057425,-75.13693,"0101000020E6100000D8F50B76C3C852C0857CD0B359074440"
"Upper North","23574","69th Av & 11th St",40.057253,-75.135925,"0101000020E61000005D6DC5FEB2C852C0884CF91054074440"
"Upper North","23575","11th St & Oak Ln Av",40.05513,-75.136301,"0101000020E6100000605AD427B9C852C0A583F57F0E074440"
"Upper North","23576","11th St & 66th Av",40.053113,-75.136735,"0101000020E6100000FD4D2844C0C852C009FF2268CC064440"
"Upper North","23577","11th St & 65th Av",40.051561,-75.137072,"0101000020E6100000A14CA3C9C5C852C0E15F048D99064440"
"Upper North","23578","11th St & Chelten Av",40.049863,-75.137419,"0101000020E610000056B60F79CBC852C0E62329E961064440"
"Upper North","23579","11th St & Medary Av",40.048537,-75.137759,"0101000020E6100000B3EE1F0BD1C852C0AFD2DD7536064440"
"Upper North","23970","Tabor Rd & Mascher St ",40.032537,-75.124003,"0101000020E6100000C76647AAEFC752C07974232C2A044440"
"Upper North","23971","Tabor Rd & 7th St",40.035863,-75.134227,"0101000020E61000005FCFD72C97C852C07711A62897044440"
"Upper North","23972","Tabor Rd & 10th St",40.036818,-75.138006,"0101000020E6100000B7291E17D5C852C0BAF3C473B6044440"
"Upper North","23973","Tabor Rd & 12th St ",40.037467,-75.141372,"0101000020E61000007D24253D0CC952C0F1D6F9B7CB044440"
"Upper North","23974","Tabor Rd & 10th St ",40.03673,-75.138185,"0101000020E61000000EF3E505D8C852C01B649291B3044440"
"Upper North","23975","Tabor Rd & 7th St ",40.035856,-75.134453,"0101000020E61000005776C1E09AC852C0C5AEEDED96044440"
"Upper North","23976","Tabor Rd & Mascher St ",40.032574,-75.124524,"0101000020E61000004BE48233F8C752C0965984622B044440"
"Upper North","24123","Godfrey Av & Franklin St - MBNS",40.046093,-75.134588,"0101000020E6100000C79BFC169DC852C08AC91B60E6054440"
"Upper North","24358","Belfield Av & 20th St ",40.036279,-75.155815,"0101000020E61000007B4E7ADFF8C952C00B444FCAA4044440"
"Upper North","24368","Lindley Av & Belfield Av - FS",40.031447,-75.154485,"0101000020E61000003EAE0D15E3C952C056478E7406044440"
"Upper North","24370","Lindley Av & Ogontz Av ",40.031354,-75.152571,"0101000020E61000005AD427B9C3C952C0A54C6A6803044440"
"Upper North","24371","Lindley Av & 17th St ",40.031209,-75.151472,"0101000020E61000009F909DB7B1C952C0A12B11A8FE034440"
"Upper North","24406","Lindley Av & 15th St ",40.0308,-75.148317,"0101000020E6100000371C96067EC952C0C05B2041F1034440"
"Upper North","24410","Lindley Av & Old York Rd ",40.030206,-75.146097,"0101000020E6100000CC423BA759C952C04D124BCADD034440"
"Upper North","24411","Lindley Av & 13th St ",40.030113,-75.144513,"0101000020E6100000333674B33FC952C09C1727BEDA034440"
"Upper North","24412","Lindley Av & 12th St ",40.03002,-75.142917,"0101000020E6100000B742588D25C952C0EB1C03B2D7034440"
"Upper North","24413","Lindley Av & 11th St ",40.029874,-75.141334,"0101000020E610000006F4C29D0BC952C0178046E9D2034440"
"Upper North","24414","Lindley Av & 10th St ",40.029674,-75.139751,"0101000020E610000055A52DAEF1C852C050C58D5BCC034440"
"Upper North","24415","Lindley Av & 9th St ",40.029492,-75.138132,"0101000020E6100000FDA19927D7C852C02FBFD364C6034440"
"Upper North","24416","Lindley Av & 8th St ",40.029364,-75.137186,"0101000020E610000005DEC9A7C7C852C002D71533C2034440"
"Upper North","24417","Lindley Av & 7th St ",40.029183,-75.135934,"0101000020E6100000871A8524B3C852C0B24CBF44BC034440"
"Upper North","24418","Lindley Av & 6th St ",40.028965,-75.134256,"0101000020E6100000AC527AA697C852C044DD0720B5034440"
"Upper North","24419","Lindley Av & 4th St ",40.028474,-75.130416,"0101000020E610000002B859BC58C852C0A6643909A5034440"
"Upper North","24420","Lindley Av & 3rd St ",40.028347,-75.129436,"0101000020E610000034BBEEAD48C852C048F8DEDFA0034440"
"Upper North","24421","2nd St & Lindley Av - FS",40.02769,-75.127405,"0101000020E610000033164D6727C852C08F368E588B034440"
"Upper North","24422","2nd St & Duncannon Av ",40.029563,-75.126641,"0101000020E61000004C55DAE21AC852C0F9156BB8C8034440"
"Upper North","24423","2nd St & Fisher Av ",40.031115,-75.126303,"0101000020E6100000BF982D5915C852C020B58993FB034440"
"Upper North","24425","Fisher Av & Mascher St ",40.030932,-75.124471,"0101000020E61000003A933655F7C752C02F336C94F5034440"
"Upper North","24427","Fisher Av & Front St ",40.030668,-75.122557,"0101000020E610000056B950F9D7C752C05184D4EDEC034440"
"Upper North","24428","Fisher Av & A St ",40.030449,-75.120608,"0101000020E6100000B4E89D0AB8C752C01399B9C0E5034440"
"Upper North","24577","C St & Ashdale St ",40.028603,-75.117637,"0101000020E61000002CF3565D87C752C0A3C85A43A9034440"
"Upper North","24578","Fisher Av & A St ",40.030547,-75.120359,"0101000020E6100000DF313CF6B3C752C0D6FECEF6E8034440"
"Upper North","24579","Fisher Av & Front St ",40.030766,-75.122273,"0101000020E6100000C40B2252D3C752C014EAE923F0034440"
"Upper North","24580","Fisher Av & Mascher St ",40.031029,-75.124246,"0101000020E61000002AAA7EA5F3C752C0211D1EC2F8034440"
"Upper North","24581","2nd St & Fisher Av - FS",40.031026,-75.126504,"0101000020E61000000BB43BA418C852C0B0A9F3A8F8034440"
"Upper North","24582","2nd St & Duncannon Av ",40.029759,-75.12677,"0101000020E61000004A07EBFF1CC852C07EE19524CF034440"
"Upper North","24583","2nd St & Lindley Av ",40.027682,-75.127594,"0101000020E61000009D4A06802AC852C00C5872158B034440"
"Upper North","24584","Lindley Av & 3rd St ",40.028444,-75.129211,"0101000020E610000024D236FE44C852C03BE2900DA4034440"
"Upper North","24585","Lindley Av & 4th St ",40.028589,-75.130203,"0101000020E6100000D4B5F63E55C852C03E03EACDA8034440"
"Upper North","24586","Lindley Av & 6th St ",40.029063,-75.134031,"0101000020E61000009C69C2F693C852C007431D56B8034440"
"Upper North","24587","Lindley Av & 9th St ",40.029589,-75.137907,"0101000020E6100000EDB8E177D3C852C022A98592C9034440"
"Upper North","24588","Lindley Av & 10th St ",40.029772,-75.139537,"0101000020E61000003FE5982CEEC852C0132BA391CF034440"
"Upper North","24589","Lindley Av & Franklin St",40.029354,-75.136347,"0101000020E6100000187AC4E8B9C852C0DE0033DFC1034440"
"Upper North","24590","Lindley Av & 11th St ",40.029971,-75.141109,"0101000020E6100000F60A0BEE07C952C00A6AF816D6034440"
"Upper North","24591","Ogontz Av & Olney Av - FS",40.03855,-75.149717,"0101000020E6100000EFA99CF694C952C062A1D634EF044440"
"Upper North","24592","Lindley Av & 12th St ",40.030145,-75.142692,"0101000020E6100000A759A0DD21C952C0A79196CADB034440"
"Upper North","24593","Lindley Av & 13th St ",40.030229,-75.144312,"0101000020E6100000E71A66683CC952C005323B8BDE034440"
"Upper North","24594","Lindley Av & 15th St ",40.030898,-75.148104,"0101000020E6100000091A33897AC952C083C13577F4034440"
"Upper North","24595","Lindley Av & 16th St ",40.031098,-75.149663,"0101000020E6100000F69A1E1494C952C04A7CEE04FB034440"
"Upper North","24596","Lindley Av & Ogontz Av",40.031433,-75.152204,"0101000020E61000008194D8B5BDC952C0F1811DFF05044440"
"Upper North","24597","Lindley Av & Belfield Av",40.031546,-75.154686,"0101000020E61000008AC91B60E6C952C0E92807B309044440"
"Upper North","24598","Belfield Av & 20th St - FS",40.036386,-75.155767,"0101000020E6100000F2B22616F8C952C02104E44BA8044440"
"Upper North","24692","Crescentville Av & Adams Ave - FS",40.042384,-75.114018,"0101000020E6100000F14927124CC752C0D4EFC2D66C054440"
"Upper North","24693","Crescentville Av & Hammond Av",40.041263,-75.115583,"0101000020E61000004F3E3DB665C752C076C4211B48054440"
"Upper North","24694","Front St & Spencer St - FS",40.043094,-75.119678,"0101000020E61000003E03EACDA8C752C0B153AC1A84054440"
"Upper North","24695","Godfrey Av & Front St - FS",40.044576,-75.119849,"0101000020E610000055DD239BABC752C0DF1797AAB4054440"
"Upper North","24697","Godfrey Av & 3rd St ",40.045313,-75.125486,"0101000020E6100000C6866EF607C852C0B58AFED0CC054440"
"Upper North","24698","Godfrey Av & 4th St ",40.04544,-75.126514,"0101000020E61000001D1F2DCE18C852C012F758FAD0054440"
"Upper North","24699","66th Av & 5th St - FS",40.051833,-75.127421,"0101000020E6100000B6F468AA27C852C042EDB776A2064440"
"Upper North","24700","66th Av & 6th St ",40.052042,-75.128982,"0101000020E610000073F1B73D41C852C05C02F04FA9064440"
"Upper North","24701","66th Av & 7th St ",40.05226,-75.130648,"0101000020E61000006BD26D895CC852C0C971A774B0064440"
"Upper North","24702","66th Av & 8th St ",40.052397,-75.131747,"0101000020E61000002716F88A6EC852C04AB4E4F1B4064440"
"Upper North","24703","66th Av & Lawnton Av ",40.052842,-75.135151,"0101000020E610000063416150A6C852C078EDD286C3064440"
"Upper North","24704","66th Av & 10th St ",40.052651,-75.133697,"0101000020E6100000B1A4DC7D8EC852C0048D9944BD064440"
"Upper North","24705","66th Av & 11th St ",40.053024,-75.136558,"0101000020E61000007500C45DBDC852C099F38C7DC9064440"
"Upper North","24706","66th Av & 12th St ",40.05316,-75.137645,"0101000020E61000004F5DF92CCFC852C049BA66F2CD064440"
"Upper North","24707","66th Av & 13th St ",40.053369,-75.139229,"0101000020E6100000E869C020E9C852C064CF9ECBD4064440"
"Upper North","24708","Old York Rd & 66th Av - FS",40.053269,-75.142079,"0101000020E6100000B29C84D217C952C00072C284D1064440"
"Upper North","24710","Chelten Av 16th St ",40.051036,-75.145352,"0101000020E6100000209A79724DC952C09775FF5888064440"
"Upper North","24711","Chelten Av 17th St ",40.051227,-75.146877,"0101000020E610000037E2C96E66C952C00AD6389B8E064440"
"Upper North","24712","Chelten Av & 18th St ",40.051418,-75.148496,"0101000020E61000008EE55DF580C952C07E3672DD94064440"
"Upper North","24714","Chelten Av & Limekiln Pk ",40.051793,-75.152882,"0101000020E61000006A8995D1C8C952C0B4942C27A1064440"
"Upper North","24715","Chelten Av & 21st St ",40.051897,-75.155247,"0101000020E610000056F31C91EFC952C058E1968FA4064440"
"Upper North","24716","Chelten Av & Wister St ",40.052,-75.15767,"0101000020E6100000DC63E94317CA52C02DB29DEFA7064440"
"Upper North","24795","Wyncote Av & 65th Av",40.053123,-75.156685,"0101000020E610000085B1852007CA52C02CD505BCCC064440"
"Upper North","24796","Wyncote Av & Stenton Av ",40.053977,-75.15557,"0101000020E6100000478FDFDBF4C952C03CDEE4B7E8064440"
"Upper North","24797","Wyncote Av & 66th Av ",40.054796,-75.154514,"0101000020E61000008C31B08EE3C952C0CFF9298E03074440"
"Upper North","24798","66th Av & Limekiln Pk",40.054765,-75.152811,"0101000020E610000005DEC9A7C7C952C094FB1D8A02074440"
"Upper North","24799","66th Av & 20th St ",40.054682,-75.151381,"0101000020E6100000170FEF39B0C952C006D7DCD1FF064440"
"Upper North","24800","66th Av & Ogontz Av ",40.054598,-75.149891,"0101000020E6100000BEBD6BD097C952C0A8363811FD064440"
"Upper North","24801","66th Av & 18th St ",40.05438,-75.148,"0101000020E6100000B6F3FDD478C952C03BC780ECF5064440"
"Upper North","24802","66th Av & 17th St ",40.054171,-75.146439,"0101000020E6100000F9F6AE415FC952C020B24813EF064440"
"Upper North","24803","66th Av & 16th St ",40.053962,-75.144856,"0101000020E610000048A8195245C952C0069D103AE8064440"
"Upper North","24804","66th Av & 15th St ",40.053762,-75.143284,"0101000020E61000009082A7902BC952C03FE257ACE1064440"
"Upper North","24805","66th Av & 13th St ",40.053263,-75.139442,"0101000020E6100000166C239EECC852C01E8B6D52D1064440"
"Upper North","24806","66th Av & 12th St ",40.053063,-75.13787,"0101000020E61000005F46B1DCD2C852C057D0B4C4CA064440"
"Upper North","24807","66th Av & 11th St ",40.052926,-75.136783,"0101000020E610000085E97B0DC1C852C0D68D7747C6064440"
"Upper North","24808","66th Av & Lawnton Av ",40.052744,-75.135376,"0101000020E6100000732A1900AAC852C0B587BD50C0064440"
"Upper North","24809","66th Av & 10th St ",40.052554,-75.133923,"0101000020E6100000A94BC63192C852C012A3E716BA064440"
"Upper North","24810","66th Av & 8th St ",40.052299,-75.131972,"0101000020E610000037FFAF3A72C852C0874ECFBBB1064440"
"Upper North","24811","66th Av & 7th St ",40.052163,-75.130873,"0101000020E61000007BBB253960C852C0D787F546AD064440"
"Upper North","24812","66th Av & 6th St ",40.051944,-75.129207,"0101000020E610000083DA6FED44C852C0999CDA19A6064440"
"Upper North","24813","66th Av & 5th St ",40.05169,-75.127268,"0101000020E6100000F374AE2825C852C0DFC325C79D064440"
"Upper North","24814","Godfrey Av & 5th St - FS",40.045543,-75.128228,"0101000020E61000009D9B36E334C852C0E7C75F5AD4054440"
"Upper North","24816","Godfrey Av & Front St ",40.044442,-75.119684,"0101000020E6100000B07614E7A8C752C0CF488446B0054440"
"Upper North","24817","Front St & Spencer St ",40.043023,-75.119856,"0101000020E6100000AE0E80B8ABC752C0E7FC14C781054440"
"Upper North","24818","Champlost Av & Front St - FS",40.041282,-75.119544,"0101000020E6100000B79BE09BA6C752C0EDF483BA48054440"
"Upper North","24819","Champlost Av & Ella St ",40.041072,-75.117819,"0101000020E61000003CF6B3588AC752C00264E8D841054440"
"Upper North","24820","Champlost Av & Hammond Av",40.041067,-75.115773,"0101000020E6100000A13028D368C752C0F0F8F6AE41054440"
"Upper North","24821","Crescentville Rd & Adams Av ",40.042294,-75.113852,"0101000020E61000006325E65949C752C09468C9E369054440"
"Upper North","24968","Crescentville Rd & Adams Av - MBFS",40.04372,-75.113066,"0101000020E610000088122D793CC752C02F17F19D98054440"
"Upper North","24969","Crescentville & Walnut Prk Dr - MBNS",40.044764,-75.11286,"0101000020E6100000B341261939C752C0E204A6D3BA054440"
"Upper North","25242","Crescentville Rd & Walnut ParkDr - MBFS",40.044943,-75.112966,"0101000020E6100000D6E3BED53AC752C0929735B1C0054440"
"Upper North","25243","Crescentville Rd & Adams Av - MBNS",40.043774,-75.113231,"0101000020E61000002D793C2D3FC752C02235ED629A054440"
"Upper North","25288","Ogontz Av & Medary Av",40.050128,-75.150547,"0101000020E6100000B360E28FA2C952C0944E24986A064440"
"Upper North","25997","70th Av & 12th St",40.059386,-75.135976,"0101000020E61000009E42AED4B3C852C08EEBDFF599074440"
"Upper North","26043","5th St & Ruscomb St ",40.027345,-75.132573,"0101000020E610000049D576137CC852C0C45A7C0A80034440"
"Upper North","26064","5th St & Grange St - FS",40.039682,-75.129719,"0101000020E6100000DEAAEB504DC852C0B41EBE4C14054440"
"Upper North","27715","Olney Square - 1 Conway",40.037228,-75.118888,"0101000020E6100000C2F869DC9BC752C06C3F19E3C3044440"
"Upper North","27748","Stenton Av & Chelten Av",40.051385,-75.149679,"0101000020E610000079793A5794C952C0A3409FC893064440"
"Upper North","27750","66th Av & Broad St - FS",40.05349,-75.141239,"0101000020E6100000DD7A4D0F0AC952C0DE54A4C2D8064440"
"Upper North","27818","Courtland St & Windrum Av ",40.024179,-75.156889,"0101000020E61000008A0629780ACA52C0FF1F274C18034440"
"Upper North","28403","Thouron Av & Gorgas Ln",40.072171,-75.170322,"0101000020E610000084F23E8EE6CA52C01C5C3AE63C094440"
"Upper North","28404","Rising Sun Av & Chew Av - FS",40.035476,-75.113965,"0101000020E6100000DFF8DA334BC752C07EE5417A8A044440"
"Upper North","28450","Cheltenham Av & Phil Ellena St ",40.075768,-75.161448,"0101000020E61000004B00FE2955CA52C0AA0A0DC4B2094440"
"Upper North","28451","Cheltenham Av & 18th St ",40.066682,-75.145302,"0101000020E6100000C782C2A04CC952C0AE9D280989084440"
