"dist_name","stop_id","stop_name","stop_lat","stop_lon","the_geom"
"Central","2664","17th St & Catherine St ",39.941527,-75.171018,"0101000020E6100000C0417BF5F1CA52C087A6ECF483F84340"
"Central","2666","17th St & Chestnut St",39.951519,-75.168845,"0101000020E6100000F645425BCECA52C0E542E55FCBF94340"
"Central","2667","17th St & Christian St ",39.94076,-75.171186,"0101000020E61000001EE21FB6F4CA52C046B1DCD26AF84340"
"Central","2677","17th St & Fairmount Av",39.967237,-75.165421,"0101000020E61000009544F64196CA52C0963D096CCEFB4340"
"Central","2679","17th St & Fitzwater St ",39.942535,-75.170802,"0101000020E6100000D905836BEECA52C0ED2AA4FCA4F84340"
"Central","2681","17th St & Green St ",39.964463,-75.166034,"0101000020E61000008A01124DA0CA52C0DD99098673FB4340"
"Central","2682","17th St & Hamilton St - MBNS",39.961671,-75.166647,"0101000020E61000007FBE2D58AACA52C07D410B0918FB4340"
"Central","2687","17th St & JFK Blvd",39.954124,-75.168268,"0101000020E6100000A73D25E7C4CA52C0132A38BC20FA4340"
"Central","2692","17th St & Lombard St ",39.945372,-75.17019,"0101000020E6100000CD069964E4CA52C0ED461FF301F94340"
"Central","2707","17th St & Race St ",39.956925,-75.167691,"0101000020E610000059350873BBCA52C0C6DCB5847CFA4340"
"Central","2709","17th St & Ridge Av ",39.970609,-75.164724,"0101000020E6100000723788D68ACA52C0051A6CEA3CFC4340"
"Central","2715","17th St & South St ",39.944364,-75.170382,"0101000020E6100000EF74E789E7CA52C087C267EBE0F84340"
"Central","2726","17th St & Vine St",39.958834,-75.167271,"0101000020E61000006EA46C91B4CA52C07D259012BBFA4340"
"Central","2727","17th St & Wallace St ",39.965828,-75.165734,"0101000020E61000007575C7629BCA52C0D2C77C40A0FB4340"
"Central","2742","19th St & Brown St",39.968975,-75.168285,"0101000020E610000012DA722EC5CA52C020D26F5F07FC4340"
"Central","2743","19th St & Callowhill St",39.960678,-75.170063,"0101000020E61000009ED0EB4FE2CA52C04CFE277FF7FA4340"
"Central","2751","19th St & Fairmount Av",39.967333,-75.168634,"0101000020E610000098BF42E6CACA52C0B9AB5791D1FB4340"
"Central","2754","19th St & Green St",39.964871,-75.169162,"0101000020E6100000766EDA8CD3CA52C0EEED96E480FB4340"
"Central","2755","19th St & Hamilton St",39.962132,-75.169751,"0101000020E6100000A75D4C33DDCA52C0B037312427FB4340"
"Central","2770","19th St & Parrish St",39.970045,-75.168045,"0101000020E610000068D0D03FC1CA52C0FC523F6F2AFC4340"
"Central","2780","19th St & Spring Garden St",39.963604,-75.16945,"0101000020E6100000A913D044D8CA52C0BB25396057FB4340"
"Central","2784","19th St & Vine St",39.959197,-75.170411,"0101000020E61000003CF88903E8CA52C0EEB5A0F7C6FA4340"
"Central","2799","20th St & Ben Franklin Pkwy",39.958695,-75.172027,"0101000020E6100000DBC1887D02CB52C05BEB8B84B6FA4340"
"Central","2801","20th St & Brown St",39.96896,-75.169726,"0101000020E6100000FAD170CADCCA52C0EB909BE106FC4340"
"Central","2802","20th St & Callowhill St",39.960717,-75.17154,"0101000020E61000002C7DE882FACA52C00ADB4FC6F8FA4340"
"Central","2807","20th St & Fairmount Av",39.967149,-75.170099,"0101000020E61000004485EAE6E2CA52C0F7ADD689CBFB4340"
"Central","2811","20th St & Green St",39.964892,-75.170615,"0101000020E6100000404D2D5BEBCA52C00516C09481FB4340"
"Central","2812","20th St & Hamilton St",39.962171,-75.171204,"0101000020E6100000713C9F01F5CA52C06E14596B28FB4340"
"Central","2821","20th St & Market St",39.95392,-75.173194,"0101000020E61000004277499C15CB52C00A80F10C1AFA4340"
"Central","2828","20th St & Parrish St",39.970093,-75.169486,"0101000020E610000050C8CEDBD8CA52C00D8AE6012CFC4340"
"Central","2834","20th St & Poplar St",39.971313,-75.169213,"0101000020E6100000B743C362D4CA52C0FF9600FC53FC4340"
"Central","2836","20th St & Race St",39.957345,-75.172331,"0101000020E610000091459A7807CB52C09BFEEC478AFA4340"
"Central","2850","22nd St & Winter St",39.959083,-75.17549,"0101000020E61000009AB1683A3BCB52C02593533BC3FA4340"
"Central","2854","23rd St & Aspen St",39.968605,-75.175196,"0101000020E6100000F698486936CB52C0FCDEA63FFBFB4340"
"Central","2863","23rd St & Green St",39.965715,-75.175821,"0101000020E6100000CD3CB9A640CB52C0DA20938C9CFB4340"
"Central","2880","27th St & Parrish St",39.971508,-75.18095,"0101000020E6100000840D4FAF94CB52C0B4E6C75F5AFC4340"
"Central","2899","29th St & Ogden St - FS",39.972353,-75.184019,"0101000020E6100000EEB5A0F7C6CB52C07095271076FC4340"
"Central","2902","29th St & Pennsylvania Av",39.971408,-75.184235,"0101000020E6100000D4F19881CACB52C05089EB1857FC4340"
"Central","3024","16th St & Cherry St",39.95561,-75.166137,"0101000020E6100000F56915FDA1CA52C083DDB06D51FA4340"
"Central","3031","16th St & Fairmount Av",39.967019,-75.163686,"0101000020E61000000934D8D479CA52C029CE5147C7FB4340"
"Central","3033","16th St & Fitzwater St",39.942129,-75.169114,"0101000020E6100000EDD286C3D2CA52C07DCEDDAE97F84340"
"Central","3035","16th St & Mt Vernon St",39.964762,-75.164178,"0101000020E6100000412E71E481CA52C037363B527DFB4340"
"Central","3036","16th St & Hamilton St",39.961273,-75.164923,"0101000020E6100000EDD632198ECA52C08FC360FE0AFB4340"
"Central","3040","16th St & JFK Blvd",39.953654,-75.166569,"0101000020E6100000C1E10511A9CA52C08CD9925511FA4340"
"Central","3042","16th St & Locust St ",39.948535,-75.167698,"0101000020E6100000B2666490BBCA52C0410E4A9869F94340"
"Central","3055","16th St & Poplar St ",39.970402,-75.162909,"0101000020E610000057CEDE196DCA52C08BFCFA2136FC4340"
"Central","3057","16th St & Race St",39.956528,-75.165945,"0101000020E6100000D2FBC6D79ECA52C0A9DA6E826FFA4340"
"Central","3059","16th St & Ridge Av",39.968971,-75.16324,"0101000020E61000008A592F8672CA52C0DFE2E13D07FC4340"
"Central","3063","16th St & South St",39.943986,-75.168695,"0101000020E6100000EBFF1CE6CBCA52C0E1F08288D4F84340"
"Central","3064","16th St & Spruce St",39.947322,-75.167951,"0101000020E610000027158DB5BFCA52C00264E8D841F94340"
